"21-01-2020 12:43:46","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:44:31","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:44:42","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:48:41","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:49:00","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:50:00","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:50:28","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:51:12","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:52:16","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:53:47","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:55:09","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 12:56:45","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:04:14","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:04:55","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:07:20","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:07:46","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:08:21","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:08:57","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 13:12:10","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
"21-01-2020 16:36:05","SQLSTATE[3D000]: Invalid catalog name: 1046 No database selected","C:\wamp\www\lessenphp\Les_8_PDO\code\oefeningen\PHP08_o3_gemeente_zoeken_b.php",44
